"country","lat","lon","aqi_category"
"South Africa","-24.8806014","28.2904774","Unhealthy for Sensitive Groups"
"China","37.8943831","111.2380344","Unhealthy"
"Italy","44.5493489","7.7250155","Unhealthy for Sensitive Groups"
"Indonesia","-7.6290837","111.5168819","Unhealthy"
"India","11.0428925","76.0807838","Unhealthy for Sensitive Groups"
"India","30.52345","75.882021","Unhealthy"
"Indonesia","-7.2558508","109.6645108","Unhealthy"
"United States of America","34.0211224","-118.396466","Unhealthy for Sensitive Groups"
"Viet Nam","20.5447207","105.915517","Unhealthy"
"Brazil","-23.3972146","-47.0025661","Unhealthy for Sensitive Groups"
"India","19.1829363","77.026731","Unhealthy"
"India","16.1983225","77.3527444","Unhealthy for Sensitive Groups"
"India","21.2380912","81.6336993","Unhealthy"
"India","21.5236104","71.8219597","Unhealthy for Sensitive Groups"
"India","24.7062525","71.91571","Unhealthy"
"Greece","38.246242","21.7350847","Unhealthy for Sensitive Groups"
"India","25.3227221","73.0038692","Unhealthy"
"China","23.3991674","110.9192115","Unhealthy"
"Nigeria","5.933333","7.083333","Unhealthy"
"India","23.330111","77.7842511","Unhealthy"
"China","32.7874063","118.9788537","Unhealthy"
"Nigeria","4.9334651","6.2747786","Unhealthy"
"China","28.7701941","104.6289601","Unhealthy"
"Brazil","-22.6109158","-43.7096912","Unhealthy"
"Pakistan","29.8809972","71.2931695","Unhealthy"
"Iran (Islamic Republic of)","34.5216784","50.0018687","Unhealthy"
"India","20.894058","82.7458906","Unhealthy"
"Uganda","0.5637032","33.7617615","Unhealthy"
"Turkmenistan","38.0547912","58.1496045","Unhealthy for Sensitive Groups"
"India","18.046869","73.016641","Unhealthy for Sensitive Groups"
"India","21.25467","77.5086428","Unhealthy"
"India","18.7318232","76.3854836","Unhealthy for Sensitive Groups"
"India","22.58083","88.23278","Unhealthy"
"Senegal","15.0028849","-13.9240088","Unhealthy for Sensitive Groups"
"Brazil","-19.5576547","-44.0816035","Unhealthy"
"Pakistan","24.736412","69.7973419","Unhealthy"
"Nepal","26.8635752","85.9641053","Unhealthy for Sensitive Groups"
"India","29.5302074","79.408772","Unhealthy for Sensitive Groups"
"India","20.2654298","75.1322409","Unhealthy for Sensitive Groups"
"India","21.7725576","79.8038021","Unhealthy"
"India","19.6952545","73.5651436","Unhealthy for Sensitive Groups"
"United States of America","34.1998302","-118.2005236","Unhealthy for Sensitive Groups"
"Pakistan","34.067924","72.6220803","Unhealthy"
"India","32.9019451","74.7347398","Unhealthy for Sensitive Groups"
"India","22.7366796","88.7873803","Unhealthy"
"France","16.2679458","-61.5870766","Unhealthy"
"Venezuela (Bolivarian Republic of)","10.133","-64.692001","Unhealthy"
"India","25.3030509","78.8210875","Unhealthy"
"Guatemala","14.6613043","-90.8193493","Unhealthy for Sensitive Groups"
"Indonesia","-7.2252162","106.654607","Unhealthy for Sensitive Groups"
"Italy","45.5440234","9.1707872","Unhealthy for Sensitive Groups"
"Ghana","6.0422","-0.797137","Unhealthy"
"Pakistan","32.2143095","73.8755311","Unhealthy"
"Afghanistan","31.45809","49.90867","Unhealthy for Sensitive Groups"
"China","18.770119","110.453764","Unhealthy"
"Pakistan","31.5405206","73.8327778","Unhealthy"
"Switzerland","47.2944325","8.5635762","Unhealthy for Sensitive Groups"
"Mexico","19.1818062","-99.4680167","Unhealthy"
"Italy","45.5217245","9.5931485","Unhealthy for Sensitive Groups"
"China","26.9371687","104.2297618","Unhealthy"
"India","26.543584","80.487148","Unhealthy"
"India","26.4422611","85.4006159","Unhealthy for Sensitive Groups"
"India","29.3695221","78.1371435","Unhealthy"
"Chile","-20.3633961","-69.3934782","Unhealthy"
"Pakistan","31.1482371","72.6859082","Unhealthy"
"India","21.5256807","83.9036966","Unhealthy"
"India","16.8930111","80.098646","Unhealthy"
"Afghanistan","36.740047","70.906355","Unhealthy for Sensitive Groups"
"Colombia","2.4954965","-68.27051058033612","Unhealthy for Sensitive Groups"
"Tunisia","33.8374199","10.0336686","Unhealthy for Sensitive Groups"
"India","21.8697448","73.5048135","Unhealthy"
"Nigeria","5.9570428","6.8535405","Unhealthy"
"India","24.218368","83.034832","Unhealthy"
"China","25.5500532","113.6665846","Unhealthy"
"India","21.050991","82.8205204","Unhealthy"
"Pakistan","33.3330517","73.327296","Unhealthy for Sensitive Groups"
"India","19.0033298","73.942711","Unhealthy for Sensitive Groups"
"India","25.878145","83.1135892","Unhealthy"
"India","29.5187199","76.848556","Unhealthy"
"India",NULL,NULL,"Unhealthy"
"India","29.323292","78.384034","Unhealthy"
"Brazil","-22.8884","-43.1147","Unhealthy"
"India","31.144424","74.559673","Unhealthy"
"India","19.8657009","74.7007227","Unhealthy"
"China","38.5206719","102.185973","Unhealthy for Sensitive Groups"
"Pakistan","25.1229782","68.8905234","Unhealthy"
"Algeria","30.9980145","6.766453639443059","Unhealthy for Sensitive Groups"
"Mexico","20.1739087","-98.0506725","Unhealthy"
"Nigeria","7.5989035","5.1057231","Unhealthy for Sensitive Groups"
"India","18.7694542","84.4179944","Unhealthy for Sensitive Groups"
"Uzbekistan","40.8950973","69.3417093","Unhealthy for Sensitive Groups"
"China","24.85","110.066667","Unhealthy for Sensitive Groups"
"India","26.4876472","74.5578484","Unhealthy"
"China","46.6854223","126.1036315","Unhealthy for Sensitive Groups"
"China","30.413547","111.887388","Unhealthy for Sensitive Groups"
"Mexico","19.1346452","-97.6418129","Unhealthy for Sensitive Groups"
"United States of America","18.3366391","-66.9911316","Unhealthy for Sensitive Groups"
"India","24.5751308","80.8325721","Unhealthy"
"China","34.7","119.23333","Unhealthy"
"China","37.870009","112.5452739","Unhealthy for Sensitive Groups"
"China","24.59559","121.85219","Unhealthy for Sensitive Groups"
"United States of America","41.7950525","-87.9751964","Unhealthy for Sensitive Groups"
"China","25.514433","114.5203568","Unhealthy for Sensitive Groups"
"China","32.7875425","119.4326277","Unhealthy"
"India","23.1609186","85.5901102","Unhealthy"
"Tajikistan","40.2355209","69.6988599","Unhealthy for Sensitive Groups"
"China","42.0151733","121.6452868","Unhealthy for Sensitive Groups"
"India","22.582132","88.170995","Unhealthy"
"Guatemala","14.5426883","-91.3266781","Unhealthy for Sensitive Groups"
"United States of America","28.8512851","-82.5141209","Unhealthy for Sensitive Groups"
"United States of America","31.7550511","-106.488234","Unhealthy for Sensitive Groups"
"India","21.04572","75.7808079","Unhealthy for Sensitive Groups"
"India","22.8130387","88.2283646","Unhealthy"
"South Africa","-25.113333","29.056111","Unhealthy"
"Colombia","10.9149593","-74.7821054","Unhealthy for Sensitive Groups"
"Indonesia","-7.48946","112.4251891","Unhealthy for Sensitive Groups"
"United States of America","33.9620584","-118.1835395","Unhealthy for Sensitive Groups"
"Colombia","6.1701348","-75.587415","Unhealthy for Sensitive Groups"
"India","26.5179475","89.2012659","Unhealthy for Sensitive Groups"
"India","24.7868983","87.9099061","Unhealthy"
"China","34.1265622","112.0517063","Unhealthy"
"Brazil","-22.4093928","-43.6609318","Unhealthy"
"China","25.170556","118.28","Unhealthy"
"China","34.0116274","105.2978074","Unhealthy for Sensitive Groups"
"India","27.6243099","80.2008125","Unhealthy"
"India","20.57806","86.56063","Unhealthy for Sensitive Groups"
"United States of America","33.5862149","-86.2860888","Unhealthy for Sensitive Groups"
"India","29.2071574","78.5842226","Unhealthy for Sensitive Groups"
"Uganda","-1.2822138","29.6926665","Unhealthy"
"Haiti","18.1944428","-73.7511601","Unhealthy for Sensitive Groups"
"India","22.2715391","81.7022592","Unhealthy"
"Pakistan","27.2018387","68.4802245","Unhealthy"
"China","28.4503559","89.5984635","Unhealthy"
"China","30.314746","112.2494513","Unhealthy"
"United States of America","43.3727579","-72.3382504","Unhealthy for Sensitive Groups"
"Mexico","18.6438572","-100.218778","Unhealthy for Sensitive Groups"
"India","21.1220023","73.1135988","Unhealthy"
"South Africa","-25.808056","28.741389","Unhealthy"
"India","29.9255593","75.549854","Unhealthy"
"India","19.0221984","84.4519251","Unhealthy"
"India","17.4725076","75.9073895","Unhealthy"
"Egypt","27.1832822","31.1853836","Unhealthy"
"India","21.9342456","86.7308825","Unhealthy for Sensitive Groups"
"Kenya","0.2163078","34.4981298","Unhealthy for Sensitive Groups"
"India","24.9157174","79.5853488","Unhealthy"
"Uzbekistan","40.905354","69.6400706","Unhealthy for Sensitive Groups"
"China","30.3374613","106.9261715","Unhealthy"
"India","18.0458792","78.2651993","Unhealthy for Sensitive Groups"
"France","44.5579391","4.750318","Unhealthy for Sensitive Groups"
"Egypt","26.1615051","32.7182974","Unhealthy for Sensitive Groups"
"India","18.35835435","81.89823748747048","Unhealthy"
"Brazil","-22.4100108","-47.5603933","Unhealthy"
"Colombia","11.5352153","-72.9119566","Unhealthy"
"Viet Nam","21.1386671","105.5056335","Unhealthy"
"South Africa","-24.3002778","29.5411111","Unhealthy"
"Jamaica","17.974637","-77.2581951","Unhealthy for Sensitive Groups"
"India","20.952407","72.9323831","Unhealthy for Sensitive Groups"
"United States of America","34.0280619","-117.953097","Unhealthy for Sensitive Groups"
"Indonesia","3.7316806","98.6734915","Unhealthy for Sensitive Groups"
"United States of America","34.28497","-118.437652","Unhealthy for Sensitive Groups"
"Sudan","18.8379764","36.8364825","Unhealthy"
"India","26.2031507","73.9382064","Unhealthy"
"India","23.579193349999997","87.19418281083438","Unhealthy"
"China","30.0838396","113.3397889","Unhealthy"
"China","38.2417605","111.8671844","Unhealthy for Sensitive Groups"
"India","18.3224937","77.6981003","Unhealthy"
"United States of America","33.4638745","-88.8152074","Unhealthy for Sensitive Groups"
"Japan","40.6127405","141.206023","Unhealthy for Sensitive Groups"
"Libya","32.532222","20.572222","Unhealthy for Sensitive Groups"
"India","17.146817","79.622616","Unhealthy"
"Jamaica","18.0055271","-76.7939747","Unhealthy for Sensitive Groups"
"Mexico","19.313427","-97.9230236","Unhealthy"
"United States of America","29.7335616","-95.2302123","Unhealthy for Sensitive Groups"
"India","26.5630662","76.3281328","Unhealthy"
"China","37.8834011","114.6519245","Unhealthy"
"Cuba","21.3139409","-76.9371468","Unhealthy for Sensitive Groups"
"India","16.8634704","81.9300945","Unhealthy"
"Pakistan","34.0606768","72.4670261","Unhealthy"
"Yemen","14.1419291","44.1389849","Unhealthy"
"India","9.9154106","79.1270124","Unhealthy for Sensitive Groups"
"India","20.53208","76.179911","Unhealthy for Sensitive Groups"
"Democratic Republic of the Congo","-5.4986424","22.2709368","Unhealthy"
"India","19.3731365","84.571973","Unhealthy"
"India","25.7600492","75.3755879","Unhealthy"
"India","17.9399736","74.6746811","Unhealthy"
"Uzbekistan","40.72358955","68.77167164175093","Unhealthy for Sensitive Groups"
"India","18.6536941","77.8936802","Unhealthy for Sensitive Groups"
"China","45.634206","85.260773","Unhealthy for Sensitive Groups"
"India","23.3898854","75.6973672","Unhealthy"
"India","24.2297419","87.2747575","Unhealthy for Sensitive Groups"
"Cameroon","6.0907165","10.1139543","Unhealthy for Sensitive Groups"
"India","10.3826515","78.8191259","Unhealthy for Sensitive Groups"
"Russian Federation","51.851639","116.025894","Unhealthy for Sensitive Groups"
"Egypt","30.6043775","32.2770825","Unhealthy for Sensitive Groups"
"Saudi Arabia","16.894719","42.5579758","Unhealthy"
"India","18.9127655","73.3228202","Unhealthy"
"India","24.090287","72.395939","Unhealthy"
"Malaysia","1.5145006","103.6950293","Unhealthy"
"India","22.1605994","85.5063343","Unhealthy for Sensitive Groups"
"Tajikistan","38.71731","69.70885","Unhealthy for Sensitive Groups"
"China","31.7941922","104.8823805","Unhealthy"
"Dominican Republic","19.7411","-71.4464","Unhealthy for Sensitive Groups"
"India","23.2464","88.4437","Unhealthy"
"India","24.0153312","75.3541182","Unhealthy"
"United States of America","40.7899291","-74.0566735","Unhealthy for Sensitive Groups"
"Cuba","20.65525","-75.6763378","Unhealthy for Sensitive Groups"
"China","39.9389127","116.09504","Unhealthy"
"India","25.3958052","85.9220644","Unhealthy"
"India","20.0651224","79.6767277","Unhealthy"
"Kenya","-1.2832533","36.8172449","Unhealthy for Sensitive Groups"
"China","33.7374744","113.2981436","Unhealthy"
"China","22.7519328","108.4907358","Unhealthy for Sensitive Groups"
"China","24.1043","104.284","Unhealthy for Sensitive Groups"
"India","16.48242","75.128431","Unhealthy for Sensitive Groups"
"India","17.1215971","73.9715695","Unhealthy for Sensitive Groups"
"Albania","41.6848768","20.4287139","Unhealthy for Sensitive Groups"
"Pakistan","33.5914237","73.0535122","Unhealthy for Sensitive Groups"
"India","26.7377833","80.3445574","Unhealthy"
"India","24.709276","82.9516536","Unhealthy"
"Cameroon","4.09011","9.3169578","Unhealthy for Sensitive Groups"
"India","25.176771","86.0931767","Unhealthy"
"Cameroon","4.7200545","9.7274994","Unhealthy for Sensitive Groups"
"Democratic Republic of the Congo","-6.1094951","23.612934124246713","Unhealthy"
"India","24.0682898","75.0742388","Unhealthy"
"India","25.039164","78.4144768","Unhealthy"
"India","22.8823987","88.0142006","Unhealthy"
"Pakistan","30.7025894","70.6511275","Unhealthy"
"Nepal","28.4741434","81.08106217587112","Unhealthy"
"India","13.1563873","80.3005279","Unhealthy for Sensitive Groups"
"Iraq","35.4719308","44.3953896","Unhealthy for Sensitive Groups"
"Malaysia","6.3205283","99.850326","Unhealthy for Sensitive Groups"
"India","21.6228345","69.9852088","Unhealthy for Sensitive Groups"
"Guatemala","14.6388934","-91.2295526","Unhealthy for Sensitive Groups"
"China","29.9992425","120.576854","Unhealthy for Sensitive Groups"
"Uzbekistan","41.3750095","69.3515484","Unhealthy"
"China","32.1738588","120.0466771","Unhealthy for Sensitive Groups"
"India","19.7668121","74.4754386","Unhealthy for Sensitive Groups"
"India","18.1017739","78.8520128","Unhealthy for Sensitive Groups"
"China","35.6648659","117.2457433","Unhealthy for Sensitive Groups"
"China","35.7494986","114.2912899","Unhealthy"
"Mexico","18.606934","-90.7385823","Unhealthy for Sensitive Groups"
"China","34.026904","105.069377","Unhealthy for Sensitive Groups"
"China","29.161218","115.3824278","Unhealthy"
"Philippines","9.5460961","122.5198682","Unhealthy for Sensitive Groups"
"Ukraine","49.784596","23.6465626","Unhealthy for Sensitive Groups"
"Mexico","18.8290118","-98.9432244","Unhealthy"
"China","32.1461721","114.0852134","Unhealthy"
"China","37.6975589","112.7010921","Unhealthy for Sensitive Groups"
"China","43.505204649999996","123.51558137331062","Unhealthy for Sensitive Groups"
"India","25.4920069","85.9425973","Unhealthy"
"India","18.8808","72.9386","Unhealthy for Sensitive Groups"
"South Africa","-26.810278","27.821389","Unhealthy"
"China","31.6261473","117.8854283","Unhealthy"
"Cuba","22.9818615","-80.5856304","Unhealthy for Sensitive Groups"
"India","24.4828256","72.7820384","Unhealthy"
"Australia","-12.46044","130.8410469","Unhealthy for Sensitive Groups"
"Pakistan","25.4782967","68.4594723","Unhealthy"
"Mexico","18.6171111","-99.3192092","Unhealthy"
"Brazil","-23.5324859","-46.7916801","Unhealthy for Sensitive Groups"
"China","46.6738195","131.1331152","Unhealthy for Sensitive Groups"
"India","29.5931892","76.1274098","Unhealthy"
"India","26.0834106","71.7849684","Unhealthy"
"India","26.4609135","80.3217588","Unhealthy"
"Pakistan","28.4322915","69.5814755","Unhealthy"
"United States of America","31.8694349","-81.6077657","Unhealthy for Sensitive Groups"
"India","26.7780674","79.0220015","Unhealthy"
"India","29.5760254","74.3342203","Unhealthy"
"Pakistan","31.8371094","71.4338294","Unhealthy"
"Mexico","19.9085102","-99.3430608","Unhealthy"
"India","29.5023291","75.8849272","Unhealthy"
"India","10.5473939","76.9998292","Unhealthy for Sensitive Groups"
"India","22.1200669","84.0372094","Unhealthy"
"Mexico","20.1384604","-98.6733356","Unhealthy for Sensitive Groups"
"Tajikistan","37.0399397","72.6507302","Unhealthy for Sensitive Groups"
"China","47.20417","123.63333","Unhealthy for Sensitive Groups"
"Malaysia","5.3157173","100.4379749","Unhealthy"
"Indonesia","-7.592897","112.1070466","Unhealthy"
"China","29.2117769","119.455345","Unhealthy for Sensitive Groups"
"France","16.2706436","-61.5057749","Unhealthy for Sensitive Groups"
"India","23.4058481","88.4958935","Unhealthy"
"India","23.540996","75.0218304","Unhealthy"
"Turkmenistan","37.496389","61.973889","Unhealthy for Sensitive Groups"
"India","27.7109688","77.3856842","Unhealthy for Sensitive Groups"
"India","20.7414055","76.226449","Unhealthy"
"India","30.8242","74.5202347","Unhealthy"
"Indonesia","-7.53058075","112.69915812799618","Unhealthy"
"Mexico","18.066059","-93.173675","Unhealthy"
"India","27.1752554","78.0098161","Unhealthy"
"India","18.7061242","76.9377313","Unhealthy"
"India","25.8923297","82.4524702","Unhealthy"
"China","30.3925379","114.8898988","Unhealthy"
"Switzerland","46.2017559","6.1466014","Unhealthy for Sensitive Groups"
"France","14.5743247","-60.9719008","Unhealthy for Sensitive Groups"
"Pakistan","31.6303103","71.0676914","Unhealthy"
"India","20.2407373","76.5110635","Unhealthy"
"France","43.2924385","5.5703031","Unhealthy for Sensitive Groups"
"Pakistan","27.333247","68.0135023","Unhealthy"
"India","34.01554","74.7205","Unhealthy for Sensitive Groups"
"Gambia","13.477453","-16.6779085","Unhealthy"
"Brazil","-23.099204","-45.707645","Unhealthy for Sensitive Groups"
"India","22.8639237","88.3703496","Unhealthy"
"Iran (Islamic Republic of)","32.94098","50.121","Unhealthy for Sensitive Groups"
"India","30.9611784","74.6092483","Unhealthy"
"Mali","16.27971245","-0.03258421580998263","Unhealthy"
"Pakistan","30.8334871","71.9037356","Unhealthy"
"India","24.6354905","73.8583803","Unhealthy"
"India","15.8562","78.27","Unhealthy for Sensitive Groups"
"China","30.156416","111.0691891","Unhealthy"
"Viet Nam","20.9506793","107.0747169","Unhealthy"
"China","33.624931","119.129745","Unhealthy"
"Mexico","19.6820477","-99.2540218","Unhealthy"
"India","19.3372036","79.7517085","Unhealthy for Sensitive Groups"
"India","25.026223","83.577876","Unhealthy"
"China","38.5112175","114.9970044","Unhealthy"
"Namibia","-26.5812988","18.1363415","Unhealthy for Sensitive Groups"
"India","20.7053471","76.5669716","Unhealthy for Sensitive Groups"
"Senegal","13.979578","-14.803538","Unhealthy for Sensitive Groups"
"India","17.0166272","81.7324266","Unhealthy"
"Guatemala","14.333628","-91.024579","Unhealthy for Sensitive Groups"
"Brazil","-22.4539417","-43.4691978","Unhealthy"
"India","25.5760446","91.8825282","Unhealthy for Sensitive Groups"
"South Africa","-26.2227778","27.89","Unhealthy"
"Kyrgyzstan","39.936596","69.5685206","Unhealthy for Sensitive Groups"
"India","24.3512801","77.0874703","Unhealthy"
"Pakistan","28.6876937","69.9512739","Unhealthy"
"Mexico","18.8449428","-99.2236369","Unhealthy for Sensitive Groups"
"India","22.5859414","88.9267299","Unhealthy"
"Mongolia","46.8997977","92.2959651","Unhealthy for Sensitive Groups"
"India","19.6759452","78.5339895","Unhealthy"
"India","25.448429","81.832198","Unhealthy"
"Iran (Islamic Republic of)","32","53","Unhealthy"
"India","26.8087953","75.5423119","Unhealthy"
"India","23.064082","88.774623","Unhealthy"
"Dominican Republic","18.7529093","-69.6365956","Unhealthy for Sensitive Groups"
"India","20.390344","78.1328518","Unhealthy"
"Iran (Islamic Republic of)","31.028536","61.459163","Unhealthy"
"Poland","50.3086154","18.7863749","Unhealthy for Sensitive Groups"
"China","29.7387064","118.3011246","Unhealthy for Sensitive Groups"
"India","23.3803855","76.598241","Unhealthy"
"China","31.2578483","113.683285","Unhealthy"
"India","27.1493493","79.5030602","Unhealthy"
"United States of America","33.4359416","-86.1058048","Unhealthy for Sensitive Groups"
"India","22.0661098","81.6874282","Unhealthy"
"Oman","23.5882019","58.3829448","Unhealthy"
"China","28.8616886","121.1402223","Unhealthy"
"Venezuela (Bolivarian Republic of)","10.089004","-67.921791","Unhealthy for Sensitive Groups"
"India","30.8582701","74.9300835","Unhealthy"
"Mexico","19.905595","-99.1432892","Unhealthy"
"India","25.708329749999997","80.0385986475934","Unhealthy"
"China","27.7809047","120.6512652","Unhealthy for Sensitive Groups"
"Brazil","-23.5506507","-46.6333824","Unhealthy"
"China","41.1686701","80.2581875","Unhealthy"
"China","46.4114331","125.3285572","Unhealthy for Sensitive Groups"
"Viet Nam","10.6563707","106.1805588","Unhealthy for Sensitive Groups"
"Ghana","6.100334","-0.2614572","Unhealthy for Sensitive Groups"
"India","21.5858279","72.8101435","Unhealthy"
"India","27.5305553","81.9699821","Unhealthy"
"China","46.2521461","129.73909884918004","Unhealthy for Sensitive Groups"
"Pakistan","34.0741433","73.3708487","Unhealthy for Sensitive Groups"
"Jordan","32.09409","35.92552","Unhealthy for Sensitive Groups"
"India",NULL,NULL,"Unhealthy"
"India","23.0069372","72.5208415","Unhealthy for Sensitive Groups"
"China","38.2471544","101.9713736","Unhealthy"
"India","17.6758253","77.6106926","Unhealthy for Sensitive Groups"
"Pakistan","27.8688968","69.4191005","Unhealthy"
"India","23.5996608","78.3411026","Unhealthy"
"India","30.3255646","78.0436813","Unhealthy for Sensitive Groups"
"China","30.0215992","122.1025956","Unhealthy for Sensitive Groups"
"India","19.4733594","75.3868103","Unhealthy for Sensitive Groups"
"India","13.3206214","78.3140936","Unhealthy for Sensitive Groups"
"China","28.4534812","104.7102464","Unhealthy"
"China",NULL,NULL,"Unhealthy for Sensitive Groups"
"India","24.0932495","77.2533702","Unhealthy"
"India","25.758077999999998","81.57557198102174","Unhealthy"
"India","22.6011662","79.609125","Unhealthy"
"Indonesia","-6.8111033","107.6171239","Unhealthy"
"United States of America","40.7259621","-73.5144766","Unhealthy for Sensitive Groups"
"India","19.48166","84.74489","Unhealthy for Sensitive Groups"
"India","27.4070522","77.8222989","Unhealthy"
"India","19.3267094","77.1575267","Unhealthy for Sensitive Groups"
"India","26.7542","79.2249","Unhealthy"
"Dominican Republic","18.9417804","-70.4112889","Unhealthy"
"Mexico","18.7938108","-88.5019046","Unhealthy for Sensitive Groups"
"Venezuela (Bolivarian Republic of)","10.468444850000001","-66.76864969401569","Unhealthy for Sensitive Groups"
"South Africa","-30.5475","29.424444","Unhealthy for Sensitive Groups"
"Pakistan","26.1549688","68.6481209","Unhealthy"
"India","22.5675674","70.4164394","Unhealthy"
"India","23.7851288","86.3537139","Unhealthy"
"China","31.1708218","115.0159244","Unhealthy"
"India","19.24358395","76.55916095750428","Unhealthy for Sensitive Groups"
"Italy","45.2731049","11.0068888","Unhealthy for Sensitive Groups"
"India","23.7036823","72.5404601","Unhealthy"
"China","40.6203363","120.7112158","Unhealthy for Sensitive Groups"
"Poland","50.0955793","18.5419933","Unhealthy for Sensitive Groups"
"India","27.8827491","79.9109575","Unhealthy"
"Bangladesh","22.9735528","89.4745659","Unhealthy"
"India","31.4555254","74.9269621","Unhealthy for Sensitive Groups"
"Afghanistan","30.954754","61.859475","Unhealthy for Sensitive Groups"
"United States of America","40.9452911","-74.0735899","Unhealthy for Sensitive Groups"
"India","21.6855115","69.7442621","Unhealthy for Sensitive Groups"
"Malaysia","3.3651433","101.6033076","Unhealthy"
"India","30.9090157","75.851601","Unhealthy"
"Senegal","14.4385618","-16.2941072","Unhealthy"
"Guatemala","14.5932947","-90.7551221","Unhealthy for Sensitive Groups"
"India","22.4298889","69.9306654","Unhealthy"
"India","25.4276755","87.8010392","Unhealthy"
"China","23.799","99.9863","Unhealthy"
"India","24.9251835","76.2861027","Unhealthy"
"Mexico","19.169167","-98.308889","Unhealthy"
"China","23.7532648","109.2169807","Unhealthy for Sensitive Groups"
"South Africa","-26.205","28.049722","Unhealthy for Sensitive Groups"
"Pakistan","27.287029","68.50438","Unhealthy"
"China","34.4168215","115.6507447","Unhealthy for Sensitive Groups"
"United States of America","34.0127895","-117.9047845","Unhealthy for Sensitive Groups"
"Pakistan","27.6961883","68.8588754","Unhealthy"
"United States of America","34.1082994","-118.0577568","Unhealthy for Sensitive Groups"
"India","20.288849","83.1552029","Unhealthy"
"Mexico","19.88259765","-99.1999477167744","Unhealthy"
"South Africa","-33.7678979","25.3978174","Unhealthy for Sensitive Groups"
"India","23.8441191","77.132585","Unhealthy"
"Pakistan","28.1830764","68.0541183","Unhealthy"
"China","28.9862429","105.9270529","Unhealthy"
"India","21.30113","70.2524024","Unhealthy"
"India","29.1367093","75.8763993","Unhealthy for Sensitive Groups"
"India","19.6978751","72.7686942","Unhealthy"
"Mexico","18.011757250000002","-94.4383664133905","Unhealthy for Sensitive Groups"
"India","28.2408","75.6448","Unhealthy"
"Mexico","24.7978965","-107.393395","Unhealthy for Sensitive Groups"
"India","21.8998192","77.8959149","Unhealthy"
"Pakistan","32.4282827","74.3602484","Unhealthy"
"India","23.2472446","69.668339","Unhealthy"
"India","23.550075","74.446294","Unhealthy"
"Angola","-12.8484131","15.5581893","Unhealthy for Sensitive Groups"
"India","28.171963","78.063567","Unhealthy"
"India","22.5565847","83.4586397","Unhealthy"
"Senegal","14.7702196","-17.0611162","Unhealthy"
"India","27.87349515","77.17652748893207","Unhealthy"
"Israel","33.2074733","35.5707828","Unhealthy for Sensitive Groups"
"India","30.1086537","78.2916193","Unhealthy for Sensitive Groups"
"Uzbekistan","39.9342769","64.3814361","Unhealthy"
"India","34.566667","74.75","Unhealthy"
"India","26.4969244","90.7014587","Unhealthy for Sensitive Groups"
"China","36.7553782","119.2054018","Unhealthy"
"India","29.9384473","78.1452985","Unhealthy"
"China","37.9621718","109.2886002","Unhealthy for Sensitive Groups"
"Pakistan","32.6767528","71.2811579","Unhealthy"
"India","22.7696741","74.591217","Unhealthy for Sensitive Groups"
"India","22.77319185","86.19351062948235","Unhealthy for Sensitive Groups"
"Turkmenistan","37.3463914","59.6161082","Unhealthy for Sensitive Groups"
"India","20.0061161","75.1928111","Unhealthy for Sensitive Groups"
"India","19.5596992","79.5027378","Unhealthy"
"India","21.7805923","87.7448286","Unhealthy"
"Dominican Republic","19.058468","-70.1533738","Unhealthy"
"Mexico","19.7764137","-99.2088914","Unhealthy"
"India","22.5972396","75.306565","Unhealthy"
"India","32.1373638","75.47216","Unhealthy for Sensitive Groups"
"Iraq","33.6387394","42.8278537","Unhealthy"
"Indonesia","-6.6366997","107.3963292","Unhealthy for Sensitive Groups"
"India","29.002865","77.775579","Unhealthy"
"India","26.0017275","78.8764639","Unhealthy"
"Pakistan","33.2414702","72.2713789","Unhealthy"
"Colombia","10.4654031","-74.6169599","Unhealthy for Sensitive Groups"
"India","24.1141779","75.145272","Unhealthy"
"Malaysia","1.60508","103.823894","Unhealthy for Sensitive Groups"
"India","21.0712255","77.6748600794476","Unhealthy"
"India","20.2037292","73.8325882","Unhealthy"
"Philippines","15.2250826","120.5733815","Unhealthy"
"Afghanistan","32.244527","62.228784","Unhealthy for Sensitive Groups"
"China","35.8427235","117.7162532","Unhealthy"
"France","45.7754498","4.7785644","Unhealthy for Sensitive Groups"
"India","23.7994808","85.8251059","Unhealthy"
"China","27.3631054","109.1697294","Unhealthy for Sensitive Groups"
"China","23.0239788","113.1159558","Unhealthy for Sensitive Groups"
"Pakistan","31.825416","72.539103","Unhealthy"
"India","25.5517729","75.6672299","Unhealthy"
"India","26.861781","81.198361","Unhealthy"
"India","27.3835175","75.9624195","Unhealthy"
"India","25.3654043","73.9367115","Unhealthy"
"India","20.177899","85.61664","Unhealthy for Sensitive Groups"
"India","28.9103155","79.5189401","Unhealthy"
"China","41.7134956","82.9544345","Unhealthy"
"South Africa","-26.89","28.096389","Unhealthy"
"India","18.0664383","76.1310614","Unhealthy for Sensitive Groups"
"China","35.0758996","115.565062","Unhealthy"
"India","19.0924602","78.3486041","Unhealthy for Sensitive Groups"
"Congo","-4.1840962","13.2883675","Unhealthy"
"Brazil","-19.9854089","-43.8470691","Unhealthy for Sensitive Groups"
"India","25.617414","80.535796","Unhealthy"
"Mexico","19.0437196","-98.1981486","Unhealthy"
"Indonesia","-7.5754349","112.2181746","Unhealthy"
